usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
-0.0071034237126592,-0.0046260818575394,-0.0027991620796141,-0.0121098925503768,0.0160431248405754,-0.0103627870355467
-0.0051618141213709,0.0289434156772721,0.0080265655147666,-0.0024778436388737,-0.0175845509646594,-0.006269613013595
0.0003980099555027,0.0182788842698,0.0076177653701074,0.0091186042164344,0.0277637151999896,-0.0042016868537002
-0.0039872461118177,0.0088069603704319,0.0766671546125428,0.052313953368174,0.0152617888756472,-0.0063358184490853
0.0045441940515833,-0.0098605902494961,-0.0275321033902011,-0.0528814365953582,-0.0070435879712613,-0.0042462908814515
0.0007156204336729,0.049763582240474,-0.0092379409849367,0.0103530336499024,-0.0191555152897531,0.0105821093305369
0.0013503318307435,0.0605183691483972,0.0226127937640452,0.0167134809737405,0.0206425044113318,-0.0105821093305369
0.003328317518974,-0.022339738007103,0.0322042814942307,-0.0009212345193208,0.0205889625776212,-0.0042643987864572
0.0035538043325338,0.0162792058205027,-0.0161319329470384,-0.0139213385186081,0.0122967191411484,0.0085106896679088
0.0029125852053673,-0.0176317558774341,-0.0083253762970185,-0.0150661983546442,0.0332303463575489,0.0
-0.0009436930552497,0.0253902875677818,-0.0224363174959147,-0.0022796362455814,-0.0583454061820054,0.0084388686458645
0.0,0.0221838235573983,0.0029551819240927,0.0088990457582569,0.0088073963817474,0.0
-0.0027575357241158,-0.0242594457285232,-0.0039421864457391,-0.0075686264800076,-0.025908184858665,-0.0063224657394869
-0.0019743343037177,-0.0507566062518494,0.0114548789747663,0.0034129725962401,-0.0170168598583693,-0.0063626937878291
0.0,0.010084100822187,0.0009757684950502,0.0014186411799006,-0.0111218787849804,0.012685159527316
-0.0014239382201881,0.0033388952651209,0.000325044696507,0.0004724335137711,0.0247584537345262,-0.0015768728628815
-0.0004750970079072,-0.0776436399124964,-0.017374638022618,-0.0056839865042086,0.0178975694575425,-0.0005261773338975
0.0034788143876138,-0.0082987898882276,-0.0049726606693791,-0.0178285178513042,0.0113909003099461,-0.0105821093305369
-0.000947567979934,-0.0345648881244979,-0.0211594796074692,-0.0159878624825167,0.0040109443015605,0.0021253993123133
-0.0026896622495951,0.028349041552361,-0.0013586958611924,0.004314578177792,-0.0025505570394539,-0.0063897980987706
0.00953927372456,0.0140907668086018,0.0,-0.0003914660453203,0.0245057308014575,-0.0021390382487496
-0.0051130888189987,-0.0095857585270815,-0.0030638321839324,0.0048823454078734,0.0339490170259848,0.0232814748225589
0.0019696677630476,-0.0319696944870493,-0.0123500712081003,-0.013731090590394,0.0054907481804162,-0.004192878260036
0.0024370123298997,0.0240186218659284,0.0020689662552797,0.017619876358315,-0.007902463388989,0.0
0.0189770821739165,0.0012936743849394,-0.0031050568332009,-0.0093586177294582,0.0218364186519095,0.004192878260036
0.0015396461855927,0.0105027090554301,0.014749024007191,0.0029339874347873,0.0738186482053251,0.0041753714104801
0.0035322159123676,-0.0017071873322285,-0.0112995552539336,0.0009760859730556,-0.1022306226488987,-0.0168071183163807
-0.0062281543832765,0.0006405205644259,0.0078889107471997,0.0029225544426016,0.0168707736977418,0.004228336109521
-0.0124176993391391,0.0046848726474637,-0.0092672707173209,-0.0064409318015667,-0.012021439636304,0.0
-0.0023455835617205,0.0132955165624011,0.0051590828100271,0.0,-0.0017292067251939,-0.004228336109521
0.0074088855182672,0.0023034375025527,-0.0061941010152422,0.004883299087883,-0.0192212802156097,0.0168071183163807
0.0007766990681723,0.0004181967883525,-0.0003452442637428,0.0064096558182118,-0.0289979151080181,0.012422519998557
0.0054200674693389,0.0070834137838948,-0.0090184447519403,-0.0077745775471298,-0.0043684088398214,-0.0020597329630103
-0.0038684767779202,0.006414870626946,-0.0069930354909706,0.0009751341582062,-0.0315015857064615,0.0041152321451063
0.003095977705128,0.0049383318466498,0.0052493558861437,-0.0121593967237856,-0.0521655834084047,0.0122450509601002
0.0033945411395357,0.0089906486636044,0.0135207467958462,0.0176026450002604,0.0200281581695902,-0.0081466845678175
-0.0012330457789151,0.0044651621043776,-0.007257678306284,0.0013561951124487,-0.0125197253449278,-0.0020470836217247
-0.0040953578855713,-0.0312653639849394,-0.0101098996016206,-0.0081648976145365,0.0031446566794719,0.0040899852515252
0.0031695747612792,0.002712547933438,-0.00105170912411,0.0048680847768147,0.0167351638700559,-0.0143887374520996
0.0008486672576644,-0.0092108541677733,-0.0162662709558745,-0.0054538506824637,-0.0089165157522579,0.0061919702479205
-0.0028574757829811,0.0079597987263539,-0.0035714323675977,-0.0033258369695818,-0.0066419466680405,0.0
0.0038595184921776,-0.0096436294540849,-0.0129638113719137,-0.0243987110452728,-0.0444873998545638,-0.0145080264895778
