Date,Price,Open,High,Low,Vol.,Change %
15-11-2021,92.36,92.36,92.36,92.36,,-1.11%
12-11-2021,93.4,93.4,93.4,93.4,,-0.25%
11-11-2021,93.63,93.63,93.63,93.63,,1.56%
10-11-2021,92.19,92.19,92.19,92.19,,0.23%
09-11-2021,91.98,91.98,91.98,91.98,,-2.52%
08-11-2021,94.36,94.36,94.36,94.36,,-0.07%
05-11-2021,94.43,94.43,94.43,94.43,,-2.82%
04-11-2021,97.17,97.17,97.17,97.17,,-2.19%
03-11-2021,99.35,99.35,99.35,99.35,,-0.05%
02-11-2021,99.4,99.4,99.4,99.4,,-3.10%
01-11-2021,102.58,102.58,102.58,102.58,,-15.38%
29-10-2021,121.23,121.23,121.23,121.23,,-0.58%
28-10-2021,121.94,121.94,121.94,121.94,,-0.34%
27-10-2021,122.36,122.36,122.36,122.36,,-0.09%
26-10-2021,122.47,122.47,122.47,122.47,,0.34%
25-10-2021,122.06,122.06,122.06,122.06,,-0.36%
22-10-2021,122.5,122.5,122.5,122.5,,-0.32%
21-10-2021,122.89,122.89,122.89,122.89,,-0.49%
20-10-2021,123.49,123.49,123.49,123.49,,0.15%
19-10-2021,123.3,123.3,123.3,123.3,,-0.08%
18-10-2021,123.4,123.4,123.4,123.4,,0.17%
15-10-2021,123.19,123.19,123.19,123.19,,0.29%
14-10-2021,122.83,122.83,122.83,122.83,,0.44%
13-10-2021,122.29,122.29,122.29,122.29,,-3.27%
12-10-2021,126.42,126.42,126.42,126.42,0.13K,-2.93%
11-10-2021,130.24,130.24,130.24,130.24,,6.01%
08-10-2021,122.86,122.86,122.86,122.86,,4.03%
07-10-2021,118.1,118.1,118.1,118.1,,0.36%
06-10-2021,117.68,117.68,117.68,117.68,,-0.14%
05-10-2021,117.85,117.85,117.85,117.85,,0.08%
04-10-2021,117.76,117.76,117.76,117.76,,1.73%
01-10-2021,115.76,115.76,115.76,115.76,,-3.25%
30-09-2021,119.65,119.65,119.65,119.65,,-0.04%
29-09-2021,119.7,119.7,119.7,119.7,,-0.16%
28-09-2021,119.89,119.89,119.89,119.89,,-0.28%
27-09-2021,120.23,120.23,120.23,120.23,,0.11%
24-09-2021,120.1,120.1,120.1,120.1,,-0.29%
23-09-2021,120.45,120.45,120.45,120.45,,-0.23%
22-09-2021,120.73,120.73,120.73,120.73,,1.45%
21-09-2021,119.01,119.01,119.01,119.01,0.01K,1.71%
